stocksymbol,time,quantity,price
s31114,52792,3144,88
s25239,52793,7475,465
s4954,52794,188,328
s54246,52795,9372,391
s41425,52796,262,467
s64637,52797,8767,333
s37431,52798,2602,69
s59377,52799,9059,369
s66186,52800,422,328
s43081,52801,7106,258
s23880,52802,9000,489
s55199,52803,3797,394
s20749,52804,3103,87
s67979,52805,9830,56
s30761,52806,4920,239
s55922,52807,5209,389
s34047,52808,1413,337
s27397,52809,8155,94
s5559,52810,4849,454
s19044,52811,9352,251
s2148,52812,7022,306
s4905,52813,9889,334
s22587,52814,5355,178
s6574,52815,6911,246
s4314,52816,752,324
s30613,52817,1670,358
s36539,52818,7838,206
s476,52819,3976,90
s54718,52820,1426,141
s4806,52821,5779,114
s48446,52822,2960,307
s62634,52823,3649,76
s29024,52824,8050,113
s13985,52825,9341,221
s41655,52826,4259,131
s19731,52827,1895,453
s577,52828,4372,195
s69281,52829,7210,83
s44156,52830,3546,298
s28950,52831,2100,250
s20882,52832,7925,130
s31012,52833,6273,234
s16090,52834,6603,374
s5897,52835,2382,340
s24846,52836,8674,322
s12585,52837,947,439
s9315,52838,4808,364
s51370,52839,8211,78
s42186,52840,5712,435
s59840,52841,6010,173
s44772,52842,5830,391
s34330,52843,6906,121
s13069,52844,2393,97
s52052,52845,7966,345
s15820,52846,3889,248
s59314,52847,8767,269
s14229,52848,9717,189
s55820,52849,6716,116
s28391,52850,1654,300
s52710,52851,3870,293
s64299,52852,8907,249
s7015,52853,1346,353
s23281,52854,2632,448
s37503,52855,6820,394
s23247,52856,9655,257
s17826,52857,6438,136
s58641,52858,1625,192
s7874,52859,1701,161
s15455,52860,8605,283
s30514,52861,2412,401
s62582,52862,6175,256
s5396,52863,5801,244
s2024,52864,2693,478
s57687,52865,1319,56
s59039,52866,4883,483
s9097,52867,6491,379
s68170,52868,8909,492
s36403,52869,1522,263
s45248,52870,8391,357
s66715,52871,9480,375
s8030,52872,7141,251
s36636,52873,7511,413
s3506,52874,3389,283
s13021,52875,5250,289
s21180,52876,9436,388
s18885,52877,9641,152
s51697,52878,7954,88
s43593,52879,2557,114
s4682,52880,389,111
s33590,52881,6235,272
s50813,52882,2008,168
s59100,52883,1781,89
s50782,52884,6635,61
s4206,52885,8732,197
s26398,52886,8303,330
s26892,52887,700,184
s26646,52888,9643,224
s12786,52889,7766,216
s7102,52890,1381,428
s38633,52891,7728,74
s33716,52892,7332,240
s29657,52893,6138,252
s10782,52894,1329,381
s27468,52895,8401,147
s47099,52896,1241,184
s55050,52897,8007,264
s68913,52898,8771,312
s26494,52899,703,82
s2353,52900,5780,81
s65602,52901,9681,224
s19718,52902,8990,203
s58601,52903,394,278
s60129,52904,1577,428
s63543,52905,1990,293
s20176,52906,7091,141
s47003,52907,4875,95
s26558,52908,7314,190
s22224,52909,6743,104
s32138,52910,8637,481
s42498,52911,3733,368
s12457,52912,2130,405
s41158,52913,1179,238
s61191,52914,414,302
s61285,52915,2154,413
s6679,52916,2265,406
s64461,52917,5376,193
s29200,52918,7368,135
s49620,52919,7493,380
s46750,52920,729,139
s43250,52921,785,439
s13352,52922,1833,305
s21255,52923,7604,132
s4327,52924,5996,460
s40776,52925,647,252
s47493,52926,3889,344
s7193,52927,2271,426
s37775,52928,2322,381
s12638,52929,279,479
s30856,52930,7474,361
s54685,52931,1589,396
s53098,52932,6364,405
s13103,52933,3690,109
s12478,52934,596,138
s42129,52935,4053,104
s15274,52936,2843,412
s63355,52937,4522,111
s2837,52938,5415,132
s26748,52939,4529,422
s13988,52940,1469,171
s55417,52941,2689,423
s64445,52942,3777,418
s51046,52943,4349,141
s24069,52944,7636,153
s60592,52945,3529,329
s23782,52946,2423,455
s63624,52947,7497,78
s20735,52948,8162,354
s33385,52949,3348,234
s9846,52950,2608,393
s40494,52951,3715,328
s47345,52952,3921,70
s14972,52953,9666,379
s28597,52954,5593,270
s9887,52955,5156,271
s52719,52956,6478,266
s43015,52957,9700,476
s1036,52958,9332,338
s39555,52959,9110,111
s68836,52960,5133,169
s48980,52961,7581,154
s4432,52962,9078,326
s49353,52963,593,153
s31997,52964,4713,313
s11358,52965,1024,451
s47848,52966,8548,329
s67923,52967,8144,221
s48725,52968,2752,106
s57793,52969,2246,407
s35583,52970,2202,213
s48041,52971,2608,195
s27332,52972,6638,185
s12888,52973,2281,176
s69499,52974,9250,166
s18939,52975,7629,273
s68691,52976,2247,201
s54490,52977,6509,214
s52221,52978,6456,286
s10729,52979,6739,256
s53779,52980,1958,298
s15268,52981,611,443
s39605,52982,6171,261
s64689,52983,6307,216
s9493,52984,4911,423
s16823,52985,7646,76
s28008,52986,5878,368
s56641,52987,815,345
s60971,52988,4399,452
s25495,52989,834,95
s9528,52990,9465,476
s24914,52991,4445,99
s43193,52992,1786,93
s8593,52993,497,271
s28122,52994,135,491
s24481,52995,8609,313
s22651,52996,1668,137
s33391,52997,5435,154
s6406,52998,3274,379
s28147,52999,9243,159
s28160,53000,7459,63
s17320,53001,4254,219
s46964,53002,6145,229
s35305,53003,247,134
s20891,53004,9696,91
s66826,53005,9548,155
s29540,53006,9776,376
s6327,53007,6724,411
s28738,53008,5432,149
s40973,53009,4510,154
s23245,53010,126,417
s21226,53011,8411,194
s44005,53012,6630,219
s30525,53013,2832,227
s2434,53014,1958,346
s43552,53015,3545,277
s972,53016,9036,419
s36689,53017,5078,294
s14205,53018,568,226
s33423,53019,8112,237
s29607,53020,881,179
s10673,53021,4153,411
s21332,53022,5588,481
s53265,53023,132,189
s5332,53024,6955,386
s33256,53025,9886,269
s7036,53026,5461,399
s55910,53027,4544,386
s65045,53028,4424,300
s67111,53029,7017,313
s31635,53030,6827,76
s21346,53031,4478,428
s26827,53032,2896,465
s40873,53033,5339,84
s18259,53034,4228,88
s65178,53035,5752,447
s15542,53036,4116,498
s17653,53037,1360,477
s43923,53038,9845,176
s58300,53039,4166,57
s53148,53040,479,464
s66936,53041,4820,295
s52039,53042,5627,431
s3619,53043,4054,426
s25531,53044,6004,192
s40823,53045,2129,181
s2387,53046,1709,238
s9552,53047,9865,281
s36410,53048,1256,407
s34589,53049,9615,497
s2573,53050,470,158
s61820,53051,7182,468
s65830,53052,6541,359
s806,53053,1612,490
s16459,53054,1789,90
s54200,53055,5601,250
s26447,53056,8027,375
s11574,53057,2067,111
s64930,53058,7755,218
s53665,53059,1485,108
s20297,53060,3555,454
s69654,53061,1537,257
s49088,53062,3629,339
s19868,53063,5881,457
s60169,53064,1428,157
s43324,53065,245,145
s59376,53066,364,297
s65411,53067,6773,410
s4657,53068,4263,58
s17054,53069,6141,154
s7115,53070,804,170
s28876,53071,4652,325
s5554,53072,4363,384
s58385,53073,2502,480
s57,53074,4409,433
s24351,53075,9103,64
s63030,53076,977,114
s44271,53077,9094,214
s38890,53078,9989,165
s43701,53079,6758,83
s67060,53080,7872,412
s52225,53081,3978,485
s18413,53082,1635,416
s41337,53083,4469,455
s54373,53084,2806,55
s25105,53085,229,314
s60692,53086,7609,215
s11548,53087,5768,359
s14440,53088,5499,395
s21365,53089,1799,479
s65553,53090,5874,290
s35930,53091,9639,213
s17329,53092,6484,462
s20647,53093,910,371
s9132,53094,8155,78
s15535,53095,5020,230
s28164,53096,739,286
s55777,53097,3769,270
s20778,53098,4173,488
s63639,53099,3803,490
s31957,53100,8830,287
s14271,53101,8059,259
s57931,53102,5435,311
s37773,53103,4819,225
s10012,53104,206,328
s27967,53105,3820,299
s26051,53106,3856,203
s39307,53107,723,324
s5172,53108,9544,301
s6281,53109,1385,175
s37621,53110,3984,98
s40494,53111,7377,330
s55170,53112,3469,116
s41284,53113,4465,332
s68510,53114,3369,292
s66048,53115,7512,246
s12174,53116,4243,307
s37282,53117,1444,114
s27381,53118,3889,163
s43667,53119,8895,400
s29355,53120,3418,430
s37596,53121,1005,133
s10908,53122,926,151
s11223,53123,5133,128
s35872,53124,8184,163
s28841,53125,5643,284
s27674,53126,4971,348
s60107,53127,6959,251
s57867,53128,7036,303
s25372,53129,8104,59
s10178,53130,9691,165
s20084,53131,4006,239
s38554,53132,4800,182
s12657,53133,641,179
s21973,53134,1315,466
s32897,53135,1784,461
s21817,53136,9154,330
s38620,53137,7853,90
s26364,53138,1602,397
s60083,53139,4979,159
s66251,53140,632,330
s6143,53141,5452,156
s60452,53142,5134,127
s5648,53143,5257,313
s52983,53144,924,389
s53898,53145,8285,442
s41404,53146,8721,270
s32457,53147,8807,296
s10373,53148,8773,110
s66495,53149,5385,175
s39941,53150,1145,239
s27536,53151,1174,248
s9465,53152,6350,287
s37968,53153,5190,431
s52528,53154,3500,309
s27281,53155,8348,225
s66434,53156,1751,449
s19793,53157,1690,301
s56310,53158,8914,411
s49587,53159,8370,431
s27041,53160,645,273
s9632,53161,9959,146
s59704,53162,8876,290
s12040,53163,8786,265
s69927,53164,9754,178
s16635,53165,112,425
s52290,53166,9759,349
s18608,53167,3029,462
s47185,53168,1114,318
s7882,53169,1425,137
s38441,53170,7106,158
s19071,53171,8321,359
s13146,53172,8541,340
s25423,53173,7366,200
s49146,53174,9280,264
s34372,53175,112,473
s16800,53176,9661,157
s65463,53177,2865,285
s22711,53178,2496,229
s21163,53179,636,487
s20154,53180,482,260
s15726,53181,7288,60
s22991,53182,2960,161
s66629,53183,725,437
s1641,53184,8324,351
s66735,53185,8121,411
s65145,53186,1920,265
s62771,53187,374,404
s7318,53188,201,92
s28039,53189,3524,89
s69424,53190,9611,213
s24201,53191,7276,469
s28699,53192,9662,200
s26970,53193,9005,287
s31775,53194,467,330
s45945,53195,1696,135
s14165,53196,9186,350
s8416,53197,4266,484
s47252,53198,1235,366
s51487,53199,8925,472
s39,53200,5719,194
s6452,53201,1875,170
s65067,53202,6548,451
s61637,53203,5282,313
s38465,53204,5547,414
s23970,53205,2192,235
s371,53206,4218,426
s34397,53207,8507,89
s35198,53208,7231,293
s39051,53209,540,178
s27713,53210,4256,132
s11154,53211,3453,306
s55046,53212,3023,498
s31388,53213,738,463
s44835,53214,9142,178
s44637,53215,5350,278
s48822,53216,3869,90
s53591,53217,8612,188
s4373,53218,913,407
s10026,53219,5898,297
s35712,53220,7732,217
s40999,53221,3841,273
s66057,53222,3819,72
s28687,53223,7085,373
s69632,53224,8707,146
s3410,53225,4387,349
s40816,53226,872,351
s7192,53227,5960,210
s7002,53228,6848,412
s10008,53229,2244,342
s33268,53230,7368,424
s23127,53231,2255,402
s26589,53232,7245,319
s30200,53233,9533,500
s58733,53234,7895,172
s58575,53235,1432,495
s55449,53236,1456,182
s42024,53237,4631,346
s43112,53238,3921,499
s41112,53239,9423,297
s53797,53240,6949,328
s46840,53241,2413,402
s58450,53242,6825,315
s19830,53243,5916,294
s53676,53244,2191,345
s60411,53245,1960,306
s47196,53246,5673,407
s24046,53247,2878,249
s25321,53248,7918,352
s68012,53249,3170,484
s7331,53250,6062,287
s47564,53251,4731,338
s10539,53252,1162,451
s38493,53253,8141,78
s6192,53254,9548,390
s21770,53255,169,143
s18721,53256,2125,257
s40616,53257,627,378
s7812,53258,461,82
s9013,53259,4477,480
s44543,53260,8751,375
s11083,53261,3837,470
s8808,53262,7673,94
s19366,53263,7714,155
s60067,53264,7386,238
s69593,53265,6903,250
s58810,53266,1604,146
s61796,53267,2468,148
s65257,53268,8133,269
s20054,53269,2455,317
s39434,53270,389,143
s2593,53271,4363,67
s36670,53272,3294,95
s51245,53273,1142,339
s65341,53274,1773,178
s64100,53275,9758,94
s69626,53276,4657,398
s9518,53277,356,441
s855,53278,9923,377
s24967,53279,1410,302
s32705,53280,7899,137
s59949,53281,5647,100
s38221,53282,2944,151
s53084,53283,5010,375
s59619,53284,1277,258
s57352,53285,1474,442
s64954,53286,9174,117
s51574,53287,4914,193
s2549,53288,3937,275
s41679,53289,6708,317
s34449,53290,6711,247
s8292,53291,8252,492
s43522,53292,4151,200
s44233,53293,5972,195
s60811,53294,6911,336
s7446,53295,3466,151
s52030,53296,9047,474
s5644,53297,6521,441
s44372,53298,9056,104
s48751,53299,7803,127
s61133,53300,7165,73
s28115,53301,4091,72
s33030,53302,399,77
s41765,53303,9368,146
s61478,53304,6935,325
s14244,53305,6780,248
s11247,53306,6773,354
s55026,53307,169,52
s7428,53308,9214,458
s11732,53309,1757,281
s35616,53310,4681,62
s13272,53311,3996,304
s16273,53312,6624,135
s4610,53313,8585,428
s46717,53314,4987,476
s2453,53315,1441,166
s67362,53316,9687,355
s54211,53317,9117,281
s3039,53318,5036,478
s27697,53319,4943,401
s16037,53320,3058,272
s43078,53321,612,163
s43141,53322,9110,63
s54618,53323,9203,342
s68764,53324,8910,407
s23567,53325,1856,379
s50458,53326,6670,188
s37744,53327,2958,435
s40855,53328,6812,353
s5023,53329,9616,95
s69523,53330,9607,276
s61395,53331,6266,297
s59280,53332,9407,399
s21921,53333,2251,84
s17491,53334,6752,368
s25713,53335,9396,237
s62114,53336,3126,338
s29445,53337,6737,318
s49157,53338,4155,138
s25030,53339,3106,336
s50453,53340,1003,357
s25449,53341,1496,482
s54223,53342,8527,63
s18426,53343,5288,444
s34962,53344,5391,270
s31640,53345,4467,285
s69789,53346,9602,100
s10620,53347,3459,192
s54261,53348,2300,206
s33515,53349,4332,73
s27393,53350,4935,471
s27614,53351,9791,437
s58195,53352,4159,149
s38151,53353,1435,193
s29311,53354,6176,443
s12023,53355,2688,288
s56557,53356,5993,500
s48503,53357,6165,202
s15439,53358,1693,197
s53147,53359,698,430
s33812,53360,9939,232
s20085,53361,2386,297
s25141,53362,9398,411
s21921,53363,5069,87
s61939,53364,794,494
s27225,53365,7883,472
s9016,53366,3781,76
s18923,53367,1306,340
s9686,53368,4501,453
s31109,53369,709,50
s63793,53370,6871,483
s35398,53371,3537,473
s35813,53372,7584,212
s40037,53373,2629,295
s28500,53374,5433,457
s19460,53375,9959,472
s4996,53376,7913,342
s30436,53377,8115,263
s11118,53378,3386,316
s41991,53379,3558,151
s44947,53380,9124,151
s39865,53381,1937,380
s61398,53382,6013,317
s45330,53383,8225,102
s20397,53384,2779,365
s46063,53385,6939,286
s62781,53386,3188,287
s3452,53387,9292,92
s59422,53388,8788,129
s66514,53389,8443,275
s34903,53390,5846,364
s9208,53391,5158,168
s3256,53392,7456,456
s48599,53393,6739,184
s38297,53394,2341,403
s48339,53395,7490,428
s14914,53396,9912,383
s31386,53397,2178,56
s47024,53398,1163,288
s19757,53399,8917,390
s59603,53400,753,271
s39469,53401,4676,92
s19945,53402,1898,205
s11383,53403,7132,158
s24715,53404,8039,139
s40529,53405,5179,146
s1987,53406,6896,181
s51617,53407,6770,344
s13510,53408,4807,453
s38859,53409,4282,489
s38569,53410,8990,89
s753,53411,6673,378
s27677,53412,718,206
s22098,53413,9427,483
s17773,53414,6921,460
s11480,53415,8945,85
s46440,53416,5900,318
s16537,53417,6455,133
s18027,53418,8268,273
s20124,53419,3835,236
s52183,53420,2717,122
s50921,53421,8261,75
s66461,53422,9266,333
s31794,53423,5577,110
s67320,53424,4494,104
s54062,53425,309,422
s37422,53426,5246,63
s42031,53427,9789,207
s28050,53428,7346,178
s7662,53429,2929,303
s32425,53430,8739,473
s43051,53431,3347,446
s1710,53432,9374,109
s58678,53433,4455,100
s65244,53434,9310,300
s69540,53435,7298,82
s40948,53436,797,322
s39057,53437,9157,348
s48687,53438,312,253
s7872,53439,9662,292
s19509,53440,1210,484
s54377,53441,9752,238
s46183,53442,7953,98
s4821,53443,8962,232
s38303,53444,965,245
s38743,53445,8265,494
s25065,53446,3954,261
s23079,53447,8321,182
s9561,53448,3391,53
s16496,53449,722,382
s14441,53450,6281,111
s63126,53451,5391,230
s11409,53452,1945,460
s48456,53453,1222,59
s56,53454,6650,402
s16230,53455,5707,463
s56429,53456,4553,278
s13182,53457,374,352
s2169,53458,6482,299
s60754,53459,1050,62
s63650,53460,3316,409
s12632,53461,8440,318
s41283,53462,3733,207
s58717,53463,779,359
s16866,53464,9763,50
s15029,53465,1286,134
s3344,53466,1686,371
s56536,53467,2340,451
s52818,53468,7229,354
s30503,53469,7031,254
s18389,53470,9409,417
s3938,53471,8087,281
s55200,53472,7009,146
s46659,53473,234,387
s46320,53474,8161,140
s60680,53475,317,452
s38088,53476,9621,68
s56903,53477,2535,289
s28396,53478,2356,229
s44529,53479,3126,366
s44123,53480,5615,407
s43680,53481,1180,134
s48640,53482,652,127
s65443,53483,3901,178
s41092,53484,1590,327
s67926,53485,5265,89
s16331,53486,8610,229
s39818,53487,5386,302
s38678,53488,7715,68
s37652,53489,9872,175
s60597,53490,221,212
s3241,53491,9276,381
s16692,53492,2871,288
s8763,53493,4082,243
s23964,53494,7614,233
s13559,53495,6217,298
s44774,53496,8769,395
s56118,53497,2719,212
s65706,53498,4524,194
s57899,53499,2893,472
s38751,53500,374,386
s54498,53501,9015,323
s57736,53502,2733,174
s55793,53503,9103,71
s42583,53504,5291,497
s63813,53505,4855,465
s46568,53506,7063,323
s19627,53507,311,413
s60371,53508,6935,446
s7030,53509,8869,389
s52388,53510,9104,124
s23836,53511,6638,329
s28245,53512,4561,417
s61840,53513,9791,78
s58729,53514,8638,495
s27369,53515,4529,282
s18460,53516,8930,152
s59512,53517,3036,327
s14331,53518,218,293
s34146,53519,3121,226
s13809,53520,9571,117
s54279,53521,3491,325
s18502,53522,3589,208
s6992,53523,7208,113
s47137,53524,1375,441
s18298,53525,5696,389
s41515,53526,9256,397
s6188,53527,1831,243
s14306,53528,1541,420
s42294,53529,4607,386
s38241,53530,7283,230
s9186,53531,1091,63
s1255,53532,163,332
s34953,53533,3988,348
s51867,53534,1224,76
s46323,53535,4714,263
s20500,53536,7015,354
s35275,53537,3508,257
s38704,53538,1718,83
s11001,53539,9938,273
s24961,53540,3289,104
s67663,53541,1908,241
s59609,53542,5674,351
s69547,53543,4680,255
s20572,53544,2259,54
s62889,53545,7506,250
s33037,53546,8305,442
s25549,53547,1553,361
s28070,53548,525,169
s69189,53549,4011,66
s17979,53550,7618,259
s785,53551,9008,140
s2744,53552,474,179
s15436,53553,4687,193
s53910,53554,3831,166
s63120,53555,4982,324
s14177,53556,3258,353
s34364,53557,6211,447
s30995,53558,3602,50
s33896,53559,9663,355
s65377,53560,6430,305
s23161,53561,3901,384
s22196,53562,1909,302
s4756,53563,996,447
s38039,53564,5081,396
s51607,53565,4638,316
s47609,53566,4528,59
s66910,53567,6444,328
s28352,53568,6539,382
s39189,53569,8056,491
s20214,53570,3477,60
s35175,53571,9750,312
s229,53572,1927,70
s39888,53573,8255,289
s13737,53574,479,322
s47891,53575,3058,347
s17426,53576,3605,292
s63924,53577,1447,200
s7908,53578,9598,364
s22661,53579,6988,256
s3245,53580,5286,114
s30691,53581,6782,244
s36861,53582,5284,404
s34746,53583,8430,188
s12167,53584,4040,55
s41149,53585,4055,278
s18165,53586,8380,157
s12522,53587,8312,184
s36269,53588,6725,227
s42198,53589,7802,372
s2359,53590,3034,109
s49968,53591,8339,91
s23701,53592,4886,249
s6259,53593,4994,197
s15611,53594,4792,367
s45737,53595,3337,181
s56658,53596,2930,308
s27707,53597,6243,344
s11911,53598,2213,281
s3193,53599,1184,392
s68919,53600,5897,296
s29345,53601,4061,409
s2815,53602,6198,452
s11792,53603,9678,326
s44455,53604,4374,140
s67482,53605,8856,198
s56656,53606,7772,356
s16323,53607,5643,345
s42412,53608,4643,55
s62554,53609,915,231
s37071,53610,8526,336
s47919,53611,8669,73
s7853,53612,4604,164
s9100,53613,9002,212
s53315,53614,2393,59
s35460,53615,6840,365
s17465,53616,9916,177
s30551,53617,7259,332
s53786,53618,8714,113
s39006,53619,2342,228
s18173,53620,1365,109
s45911,53621,4245,113
s44243,53622,8251,331
s19841,53623,1644,416
s41835,53624,4556,388
s20656,53625,493,304
s27314,53626,141,149
s42562,53627,4827,417
s38899,53628,4214,82
s65953,53629,4497,336
s8674,53630,6896,150
s10800,53631,9446,272
s11536,53632,6811,281
s55591,53633,2656,343
s16807,53634,2573,457
s65986,53635,490,150
s54994,53636,5868,365
s6689,53637,2529,153
s48956,53638,8668,432
s15593,53639,2769,202
s19036,53640,7656,309
s54655,53641,639,251
s25447,53642,1609,353
s63041,53643,7089,215
s49050,53644,5340,328
s16728,53645,169,323
s23866,53646,9748,310
s14588,53647,9772,329
s17062,53648,3783,50
s20429,53649,9731,315
s23947,53650,828,299
s41429,53651,5045,144
s11835,53652,3105,183
s55464,53653,8702,116
s41152,53654,1839,55
s25418,53655,4491,315
s759,53656,6830,386
s21585,53657,5765,100
s429,53658,2122,361
s55790,53659,3739,124
s26611,53660,341,323
s21669,53661,6143,438
s33501,53662,8909,93
s6882,53663,239,475
s48093,53664,6366,348
s3123,53665,1268,394
s24103,53666,7117,192
s41130,53667,9675,282
s46581,53668,4465,124
s315,53669,2716,364
s62419,53670,9241,462
s13210,53671,9504,243
s30125,53672,397,384
s13332,53673,6537,196
s38959,53674,6010,495
s38552,53675,9206,494
s14036,53676,3178,127
s3617,53677,4246,407
s56284,53678,2313,198
s68381,53679,5879,276
s29858,53680,6749,262
s45304,53681,3222,130
s60444,53682,2420,354
s28910,53683,7299,364
s1615,53684,8418,491
s63756,53685,1810,204
s56629,53686,9491,339
s13695,53687,7892,345
s40496,53688,8349,430
s11310,53689,8048,108
s66541,53690,6771,231
s53090,53691,8344,401
s999,53692,5303,178
s69747,53693,1723,79
s56681,53694,134,163
s56463,53695,3998,495
s20921,53696,5039,260
s50020,53697,2407,167
s7601,53698,3280,100
s47979,53699,3607,349
s9507,53700,8979,484
s26472,53701,5140,406
s3536,53702,8961,197
s33702,53703,639,159
s33500,53704,4248,219
s36567,53705,3809,246
s45588,53706,1439,114
s55291,53707,8109,432
s31321,53708,1100,480
s42202,53709,1339,170
s63226,53710,8163,397
s66869,53711,5419,365
s4439,53712,2655,88
s43179,53713,8278,142
s37230,53714,6638,174
s38706,53715,5347,205
s34385,53716,5011,280
s43070,53717,7915,296
s60936,53718,9179,218
s29602,53719,217,459
s42696,53720,1621,183
s8005,53721,5160,467
s50774,53722,6141,361
s52570,53723,3428,73
s38791,53724,4593,360
s31390,53725,9378,156
s48497,53726,8545,319
s35937,53727,9595,372
s14077,53728,1108,161
s41155,53729,5901,297
s39461,53730,6173,154
s25592,53731,807,390
s5797,53732,945,494
s41733,53733,8800,264
s7525,53734,4909,349
s51528,53735,8684,119
s63747,53736,3080,55
s24370,53737,805,358
s31936,53738,5849,141
s67455,53739,7616,116
s33959,53740,3681,66
s38380,53741,3314,360
s54049,53742,6071,240
s20212,53743,9400,303
s35980,53744,4477,313
s3757,53745,2988,96
s40385,53746,2096,102
s63088,53747,5870,336
s55508,53748,8634,397
s38582,53749,397,238
s6719,53750,8480,66
s13987,53751,4903,109
s35633,53752,5146,125
s39521,53753,9075,134
s67492,53754,7498,358
s32782,53755,8524,359
s36432,53756,3356,246
s43384,53757,4401,475
s55318,53758,8289,483
s35366,53759,9461,250
s60279,53760,214,330
s17412,53761,9823,381
s52558,53762,5333,97
s13646,53763,4916,340
s10251,53764,3680,441
s22174,53765,8833,406
s28651,53766,299,190
s43945,53767,1823,131
s21215,53768,3347,133
s1040,53769,3363,408
s48844,53770,2683,458
s14282,53771,9438,368
s16104,53772,819,202
s60435,53773,260,467
s64582,53774,152,77
s2734,53775,6335,332
s22675,53776,842,225
s55572,53777,3488,58
s406,53778,7481,68
s40555,53779,8120,143
s66104,53780,2470,437
s69876,53781,2271,92
s30464,53782,6880,293
s46820,53783,8045,479
s7825,53784,3051,323
s34337,53785,2225,482
s3998,53786,3587,91
s48960,53787,5865,221
s43194,53788,2705,299
s21727,53789,5832,108
s38927,53790,5431,430
s67183,53791,7370,448
s56012,53792,6321,398
s9803,53793,8985,454
s41359,53794,385,203
s56137,53795,6595,102
s57837,53796,8447,487
s4973,53797,5516,167
s29319,53798,5337,490
s2102,53799,6031,166
s15282,53800,3704,318
s29349,53801,997,455
s25251,53802,7479,472
s19591,53803,495,478
s18808,53804,5850,488
s64743,53805,9805,119
s28721,53806,2631,345
s7923,53807,2951,449
s48463,53808,7621,261
s5617,53809,379,242
s65617,53810,3251,304
s22838,53811,5396,209
s67092,53812,3890,167
s65186,53813,1416,340
s39479,53814,2781,320
s40275,53815,975,192
s3754,53816,2165,470
s8978,53817,1090,338
s16641,53818,1758,358
s30285,53819,3991,463
s36402,53820,4221,408
s61981,53821,2971,481
s52416,53822,1745,483
s45528,53823,3247,250
s65960,53824,5158,332
s62598,53825,3373,116
s69144,53826,2596,67
s64352,53827,4071,98
s51306,53828,7082,123
s19484,53829,6414,158
s43336,53830,4145,390
s38890,53831,8828,168
s41884,53832,4159,389
s5876,53833,8463,197
s20265,53834,5894,135
s1282,53835,9212,367
s31143,53836,8707,473
s43431,53837,9597,301
s24355,53838,8371,496
s62762,53839,5121,159
s23781,53840,8955,81
s37420,53841,4281,455
s5901,53842,4235,457
s48885,53843,5776,234
s68154,53844,7301,399
s45791,53845,9347,79
s26825,53846,9604,187
s53838,53847,1134,92
s14253,53848,7331,311
s3666,53849,8143,455
s22993,53850,9296,242
s8003,53851,8065,141
s61667,53852,3146,297
s45293,53853,236,159
s21141,53854,190,178
s26598,53855,9450,496
s44676,53856,5331,89
s22874,53857,2667,448
s28543,53858,6274,53
s13730,53859,3645,373
s15085,53860,7277,253
s9992,53861,8027,120
s22677,53862,8508,144
s9271,53863,6839,57
s68339,53864,5438,237
s59964,53865,2193,416
s34386,53866,4551,464
s61243,53867,6899,332
s19688,53868,2447,353
s16370,53869,2185,498
s34759,53870,1493,96
s62458,53871,107,446
s38099,53872,7239,187
s21073,53873,5771,183
s54440,53874,252,282
s62288,53875,1903,359
s69263,53876,9836,224
s1458,53877,8312,123
s49133,53878,9441,484
s24634,53879,4001,306
s56983,53880,3262,206
s29958,53881,7459,307
s44496,53882,5078,160
s1106,53883,2708,173
s28895,53884,3233,84
s7724,53885,3780,98
s48337,53886,4371,222
s39832,53887,8876,425
s69717,53888,3876,163
s29450,53889,1401,246
s44630,53890,7759,223
s50053,53891,7461,98
s54447,53892,4209,484
s44135,53893,1259,78
s59794,53894,9228,307
s24051,53895,9253,159
s34752,53896,9407,499
s37750,53897,5785,110
s21202,53898,2729,409
s33095,53899,1420,268
s66461,53900,6133,336
s13295,53901,1274,388
s13561,53902,4682,220
s56288,53903,6877,109
s18159,53904,7167,239
s28397,53905,9073,493
s61841,53906,7589,381
s30403,53907,4746,429
s43563,53908,6307,196
s49394,53909,9583,355
s20429,53910,9263,319
s42087,53911,6010,453
s68245,53912,9089,111
s20878,53913,844,423
s19845,53914,5733,72
s4209,53915,8818,240
s24567,53916,1993,100
s41475,53917,188,90
s13887,53918,5181,436
s23136,53919,1114,121
s17881,53920,9856,231
s68241,53921,1186,392
s5317,53922,3932,448
s29127,53923,7905,267
s23869,53924,7585,189
s38261,53925,3644,60
s40597,53926,3750,426
s69659,53927,9599,266
s34818,53928,4607,461
s63774,53929,3815,346
s2260,53930,3164,136
s23855,53931,8897,375
s32805,53932,2319,367
s15469,53933,3837,98
s37443,53934,2654,275
s45339,53935,7313,468
s24759,53936,7965,222
s44964,53937,4814,216
s47371,53938,6401,337
s28828,53939,4399,304
s56016,53940,3103,121
s13196,53941,4031,500
s53979,53942,5150,186
s58752,53943,2602,485
s37475,53944,4301,284
s14097,53945,5930,246
s1079,53946,8493,439
s42652,53947,3979,405
s18861,53948,9059,429
s4067,53949,7126,436
s58240,53950,580,454
s23231,53951,9535,182
s25417,53952,9623,173
s11024,53953,1328,462
s6644,53954,1542,385
s6876,53955,3738,138
s52943,53956,4160,278
s57965,53957,9200,391
s53198,53958,3106,267
s31414,53959,8870,60
s27690,53960,9679,91
s773,53961,7135,89
s26889,53962,2979,181
s14628,53963,829,165
s4310,53964,3250,497
s34526,53965,1731,325
s30466,53966,9322,338
s13669,53967,3071,177
s57005,53968,5627,342
