stocksymbol,time,quantity,price
s50899,55556,1040,347
s18227,55557,1233,317
s53199,55558,6458,322
s30393,55559,5081,391
s46159,55560,6796,408
s60178,55561,9233,253
s18257,55562,976,500
s46900,55563,6776,190
s41506,55564,1489,216
s36169,55565,6764,220
s25787,55566,3464,167
s13042,55567,9321,401
s32686,55568,5753,486
s65036,55569,8924,182
s45115,55570,5356,342
s57475,55571,8462,54
s33536,55572,3666,412
s64930,55573,3587,316
s36839,55574,860,307
s4356,55575,5653,253
s63624,55576,9394,273
s3979,55577,991,311
s66589,55578,6339,189
s29027,55579,8206,215
s19628,55580,1847,86
s34508,55581,3747,430
s68428,55582,863,399
s38785,55583,9639,287
s8703,55584,6155,408
s25895,55585,4716,346
s42636,55586,6947,263
s66217,55587,8226,391
s54044,55588,1340,465
s29794,55589,9174,273
s54057,55590,741,332
s52135,55591,7235,469
s60728,55592,4225,348
s20319,55593,4811,373
s66149,55594,939,306
s3974,55595,789,262
s12183,55596,653,334
s40533,55597,5565,310
s54611,55598,7666,283
s48905,55599,4278,86
s21653,55600,5968,426
s35495,55601,3893,341
s58106,55602,3341,460
s34325,55603,3625,186
s12567,55604,1131,384
s13406,55605,8664,68
s68885,55606,8815,324
s42720,55607,2837,321
s3097,55608,8549,421
s47238,55609,6570,264
s1069,55610,6545,217
s25709,55611,8007,436
s65100,55612,1178,181
s67562,55613,2251,410
s31296,55614,4948,285
s63179,55615,120,446
s37537,55616,6706,449
s57450,55617,8825,71
s57300,55618,2299,357
s39157,55619,2148,463
s15076,55620,9528,199
s2156,55621,5527,401
s40261,55622,9877,364
s49301,55623,2138,215
s65517,55624,8018,251
s24102,55625,8484,298
s16495,55626,5394,54
s38937,55627,1290,382
s23125,55628,3044,488
s50197,55629,7191,401
s29329,55630,6602,372
s7104,55631,3492,287
s3312,55632,1935,430
s42454,55633,7323,225
s19702,55634,6136,95
s52829,55635,1806,331
s4816,55636,2900,259
s675,55637,467,299
s8748,55638,2113,73
s12299,55639,419,420
s55802,55640,1125,98
s20257,55641,6739,344
s35532,55642,9526,117
s15586,55643,6858,79
s38898,55644,3716,51
s3837,55645,4610,259
s48507,55646,9821,231
s31993,55647,2827,487
s32602,55648,8413,147
s38686,55649,581,394
s5344,55650,3556,103
s7551,55651,7186,66
s49932,55652,5534,279
s61530,55653,5251,54
s7804,55654,8107,253
s31139,55655,671,445
s33992,55656,3507,258
s8947,55657,9637,443
s31883,55658,143,376
s49066,55659,3078,380
s2098,55660,2447,341
s5062,55661,9507,458
s44951,55662,6572,208
s43829,55663,6551,201
s51753,55664,1094,193
s37395,55665,3560,331
s6871,55666,7929,212
s10973,55667,7903,459
s45546,55668,6064,206
s6791,55669,5121,157
s18075,55670,7470,173
s38723,55671,8247,349
s34063,55672,939,241
s64023,55673,1879,462
s62567,55674,6012,184
s35508,55675,2731,140
s20324,55676,9183,196
s19047,55677,8631,351
s44411,55678,9522,126
s44096,55679,9538,157
s33057,55680,1787,157
s54839,55681,6929,359
s15424,55682,8062,341
s24390,55683,7145,488
s14179,55684,1797,65
s40561,55685,2690,277
s69186,55686,6017,122
s59609,55687,4504,231
s45577,55688,1585,278
s9079,55689,1313,93
s22621,55690,6255,173
s6491,55691,2458,82
s67578,55692,2450,203
s24165,55693,2377,399
s44837,55694,3338,60
s16015,55695,5595,89
s66635,55696,1278,151
s38487,55697,4594,247
s49184,55698,8679,412
s69826,55699,5555,219
s184,55700,6137,221
s52092,55701,319,215
s5575,55702,6339,120
s31834,55703,9322,497
s39047,55704,8899,334
s7482,55705,2966,293
s9560,55706,3085,92
s65275,55707,7339,271
s20953,55708,6516,408
s54354,55709,5654,471
s44214,55710,6945,240
s1547,55711,2071,82
s63930,55712,3389,306
s26925,55713,5792,174
s69895,55714,4583,104
s69156,55715,9770,203
s30047,55716,4486,392
s62187,55717,3739,496
s33764,55718,4687,182
s52743,55719,3645,331
s50005,55720,2204,454
s26746,55721,9572,277
s42296,55722,852,469
s64773,55723,7633,129
s54855,55724,8872,483
s60797,55725,5546,184
s62943,55726,9311,351
s49311,55727,2898,102
s15100,55728,3813,379
s42199,55729,169,104
s54612,55730,6827,398
s54588,55731,9322,342
s32420,55732,4208,426
s56252,55733,1908,416
s32689,55734,9892,396
s23933,55735,408,98
s13708,55736,2943,84
s2022,55737,7180,444
s12584,55738,7740,173
s64893,55739,3103,152
s59746,55740,8432,187
s8296,55741,9806,350
s21310,55742,547,117
s27356,55743,5970,277
s50625,55744,5305,192
s44243,55745,2110,216
s5965,55746,1313,266
s15853,55747,9817,451
s12669,55748,6525,353
s11240,55749,6846,158
s54888,55750,5473,140
s51839,55751,5484,262
s9304,55752,3512,61
s52280,55753,7637,161
s65052,55754,3376,454
s22353,55755,5711,60
s64546,55756,1842,390
s38974,55757,8079,129
s44516,55758,615,419
s62141,55759,7009,498
s46054,55760,5301,283
s62499,55761,6604,236
s17072,55762,3303,242
s64460,55763,7398,313
s24310,55764,9461,308
s35990,55765,4363,128
s47575,55766,6952,399
s55467,55767,8025,431
s14674,55768,9460,244
s56371,55769,3272,407
s14358,55770,9500,224
s55791,55771,2960,163
s23762,55772,9433,246
s8904,55773,1886,114
s51193,55774,6589,77
s11255,55775,9699,121
s22769,55776,1198,479
s57535,55777,9208,154
s64086,55778,8655,497
s13223,55779,4317,188
s53919,55780,3465,311
s66968,55781,4239,312
s42659,55782,5229,476
s67862,55783,3215,405
s34136,55784,1145,287
s30729,55785,144,86
s49244,55786,2781,434
s17349,55787,8163,477
s10356,55788,8757,154
s27074,55789,8680,80
s65556,55790,4877,401
s41370,55791,6485,255
s10732,55792,488,480
s32091,55793,2570,418
s60017,55794,4754,412
s36589,55795,982,149
s38790,55796,9449,275
s24579,55797,5932,287
s55145,55798,7244,245
s69024,55799,353,353
s27055,55800,3076,443
s9672,55801,8726,133
s2478,55802,5484,58
s2393,55803,5824,69
s37640,55804,311,325
s9661,55805,4464,412
s55334,55806,6803,215
s27396,55807,703,211
s47378,55808,5930,335
s7839,55809,7278,466
s1544,55810,4868,239
s28648,55811,5868,132
s9114,55812,3694,394
s36609,55813,4543,225
s2681,55814,1403,331
s54818,55815,3703,377
s44736,55816,7569,330
s3149,55817,2140,327
s24506,55818,109,221
s5667,55819,8364,211
s69469,55820,8994,137
s68698,55821,8428,189
s36047,55822,6835,475
s59678,55823,803,82
s8298,55824,3430,196
s25518,55825,1912,402
s21199,55826,8133,228
s34432,55827,758,468
s11799,55828,2060,391
s55354,55829,275,391
s41944,55830,9570,79
s23816,55831,3685,83
s61833,55832,9978,476
s41966,55833,1668,96
s58525,55834,9174,332
s45533,55835,9389,262
s32862,55836,3538,422
s42628,55837,7956,99
s39004,55838,3616,309
s39307,55839,1673,97
s44876,55840,2095,82
s25016,55841,1092,173
s38841,55842,1870,315
s3770,55843,1101,85
s20918,55844,5671,277
s18273,55845,7332,124
s37183,55846,9183,472
s48313,55847,453,319
s30346,55848,2058,232
s20734,55849,8461,91
s64684,55850,4020,318
s58676,55851,4634,277
s20473,55852,2743,454
s63451,55853,3120,386
s50758,55854,3242,166
s64664,55855,104,126
s48533,55856,8441,399
s28169,55857,1712,275
s245,55858,7464,85
s65668,55859,5818,441
s67452,55860,9048,227
s48029,55861,9022,492
s51689,55862,7860,126
s38492,55863,3220,98
s29923,55864,7077,72
s63575,55865,3486,232
s45698,55866,6114,479
s16175,55867,8835,66
s57093,55868,1833,411
s24607,55869,4443,425
s15323,55870,1729,231
s7291,55871,8190,267
s33366,55872,3839,386
s51861,55873,6216,452
s29840,55874,9315,127
s12514,55875,4370,364
s30610,55876,1046,376
s43980,55877,2114,102
s57080,55878,2796,73
s45693,55879,9294,289
s43436,55880,6812,69
s46846,55881,8435,370
s10921,55882,4636,145
s42576,55883,8153,182
s47583,55884,2946,286
s50588,55885,2982,105
s32388,55886,5895,199
s56399,55887,5844,282
s25074,55888,2090,121
s10751,55889,1898,245
s16770,55890,9582,256
s62871,55891,2011,438
s32750,55892,8336,110
s59113,55893,4196,355
s18301,55894,3429,216
s24121,55895,6537,481
s13213,55896,7777,374
s25741,55897,6307,463
s47968,55898,1959,271
s46926,55899,6770,491
s5992,55900,5471,57
s12810,55901,5163,226
s26991,55902,7013,89
s62777,55903,7419,354
s5651,55904,1591,295
s3226,55905,4151,250
s41929,55906,5014,190
s56375,55907,4311,160
s52934,55908,9050,404
s55379,55909,6304,126
s21204,55910,9754,383
s9847,55911,3043,337
s19079,55912,2297,184
s20764,55913,5341,266
s11274,55914,3272,270
s9939,55915,5041,200
s10191,55916,9461,216
s27472,55917,7534,412
s37558,55918,9718,247
s41263,55919,1054,109
s44497,55920,8063,255
s3277,55921,3275,95
s62126,55922,5884,262
s27413,55923,5212,314
s62692,55924,6678,498
s67729,55925,5531,386
s63906,55926,3471,471
s68368,55927,8206,154
s17241,55928,3062,449
s44464,55929,5573,125
s5942,55930,4512,493
s51426,55931,9225,216
s1749,55932,4963,52
s53098,55933,9519,497
s41202,55934,7037,410
s9555,55935,7741,201
s19058,55936,2268,406
s6726,55937,7451,57
s62121,55938,1013,78
s64371,55939,5444,91
s66374,55940,5399,464
s47002,55941,7636,188
s29895,55942,1109,140
s46045,55943,7846,104
s58736,55944,4561,228
s37521,55945,8241,317
s27241,55946,464,84
s30856,55947,274,100
s19216,55948,2528,467
s33778,55949,7941,99
s45756,55950,704,378
s41965,55951,5938,384
s54297,55952,4149,277
s22364,55953,3927,373
s44110,55954,7969,433
s68900,55955,9550,125
s23372,55956,2322,172
s31863,55957,5274,409
s47221,55958,2805,437
s54740,55959,5858,222
s59840,55960,3835,82
s52522,55961,2221,337
s36738,55962,4563,454
s65170,55963,5185,181
s18546,55964,7713,162
s40342,55965,4056,358
s4873,55966,5957,103
s23547,55967,2336,369
s3965,55968,3223,378
s36213,55969,1853,80
s20299,55970,6093,250
s45670,55971,3175,475
s37792,55972,3471,434
s24932,55973,9479,262
s34383,55974,5539,406
s19313,55975,4033,412
s18274,55976,8559,444
s52955,55977,8765,436
s53540,55978,5933,64
s63723,55979,1443,229
s59970,55980,1732,206
s46637,55981,1187,303
s15503,55982,2553,289
s11030,55983,7782,264
s29922,55984,5996,283
s66647,55985,2082,143
s42583,55986,2079,378
s2212,55987,5131,344
s8101,55988,850,262
s38883,55989,1881,245
s12365,55990,5122,449
s56921,55991,5342,263
s52008,55992,2555,339
s66577,55993,2084,212
s67161,55994,1999,124
s18141,55995,6500,421
s46350,55996,667,455
s4276,55997,9957,348
s9758,55998,5949,60
s38643,55999,3082,96
s39300,56000,4321,357
s722,56001,447,304
s58376,56002,4821,423
s9670,56003,8519,364
s11916,56004,7558,91
s52152,56005,9105,459
s66362,56006,6240,139
s26981,56007,7137,317
s20782,56008,6642,156
s8992,56009,9874,113
s9374,56010,8169,417
s61360,56011,9990,413
s10799,56012,9329,208
s38066,56013,3837,347
s15747,56014,5508,98
s8844,56015,291,101
s51003,56016,3880,306
s44336,56017,1750,462
s11745,56018,7848,294
s66207,56019,3735,386
s50485,56020,9213,492
s30494,56021,6829,127
s58862,56022,4523,462
s2729,56023,6506,403
s45202,56024,8853,253
s55151,56025,6615,286
s21156,56026,8489,95
s51044,56027,7198,241
s21561,56028,8911,62
s13309,56029,6553,438
s31577,56030,1505,89
s62556,56031,7181,154
s9836,56032,1797,398
s29594,56033,7358,201
s12275,56034,5984,454
s56260,56035,9546,313
s30235,56036,607,178
s392,56037,6469,475
s29525,56038,5117,260
s62644,56039,1543,468
s21080,56040,9392,447
s65220,56041,1000,387
s52031,56042,1836,216
s68274,56043,6583,497
s51780,56044,4723,223
s26380,56045,2292,427
s63632,56046,9110,465
s50578,56047,9064,252
s30153,56048,1236,422
s8402,56049,7014,375
s48941,56050,8909,497
s62002,56051,6227,66
s38661,56052,9607,344
s34834,56053,775,459
s29356,56054,1512,222
s52882,56055,8670,177
s21211,56056,1908,415
s11404,56057,5536,321
s12338,56058,8479,101
s1595,56059,2335,159
s55560,56060,4000,216
s22446,56061,3551,493
s9359,56062,7069,329
s44775,56063,6059,146
s29861,56064,9173,497
s22899,56065,6044,139
s6413,56066,8008,93
s64125,56067,3655,340
s37902,56068,1477,62
s43072,56069,1113,394
s21034,56070,7045,228
s7710,56071,2419,497
s56564,56072,8716,137
s43055,56073,1750,186
s51634,56074,533,94
s66536,56075,1072,428
s46762,56076,5586,434
s57983,56077,5532,200
s11261,56078,8354,410
s5263,56079,3404,326
s62477,56080,1088,280
s1602,56081,1470,400
s28479,56082,2249,236
s20827,56083,2208,257
s27319,56084,7033,432
s22195,56085,6991,147
s59816,56086,2347,492
s17719,56087,6358,500
s24589,56088,3925,338
s2866,56089,5237,457
s33861,56090,8126,473
s69987,56091,4235,162
s51287,56092,9018,76
s35468,56093,5829,215
s63089,56094,4789,350
s51638,56095,6757,111
s69463,56096,8039,198
s25286,56097,1883,66
s14511,56098,6572,420
s64287,56099,1968,402
s41796,56100,5407,127
s22478,56101,7149,123
s20474,56102,4484,402
s2050,56103,6482,379
s10694,56104,7141,171
s51902,56105,4346,475
s53515,56106,4848,433
s8693,56107,1336,481
s2862,56108,1654,386
s5405,56109,5236,251
s12067,56110,5563,254
s43245,56111,6415,114
s51389,56112,6719,408
s25281,56113,6735,161
s1326,56114,6502,454
s10952,56115,3725,225
s66116,56116,1365,355
s17854,56117,8668,437
s40584,56118,1672,341
s14945,56119,6340,102
s60068,56120,3779,270
s11355,56121,1880,79
s56771,56122,4090,236
s13118,56123,1920,271
s50550,56124,4894,404
s41482,56125,2555,361
s64534,56126,7183,163
s13172,56127,7666,302
s6460,56128,5815,175
s40321,56129,4054,170
s24125,56130,1893,335
s4681,56131,6379,107
s65401,56132,9192,429
s16472,56133,1856,298
s18091,56134,3861,359
s35097,56135,5905,292
s30795,56136,670,255
s51512,56137,9145,342
s17438,56138,913,234
s6890,56139,5682,140
s21730,56140,1636,478
s67571,56141,7024,269
s6211,56142,9647,262
s68100,56143,8124,478
s25173,56144,7664,201
s67116,56145,5605,362
s41747,56146,6053,478
s14874,56147,443,169
s9157,56148,9758,357
s41863,56149,194,489
s23410,56150,5432,288
s42706,56151,1762,224
s54587,56152,2034,383
s36066,56153,5737,327
s69165,56154,7943,135
s22726,56155,800,178
s69346,56156,8138,468
s40668,56157,1317,215
s69555,56158,4567,148
s4301,56159,7593,204
s22948,56160,8788,140
s8555,56161,2070,500
s59596,56162,9510,243
s33344,56163,1380,381
s6887,56164,4072,425
s28372,56165,2962,480
s28242,56166,2388,371
s41275,56167,8439,271
s4673,56168,9164,178
s599,56169,6592,490
s19435,56170,7858,496
s59815,56171,547,134
s41299,56172,2681,378
s8851,56173,9457,80
s17477,56174,7993,369
s4453,56175,1884,433
s21588,56176,2586,409
s26344,56177,4540,217
s45450,56178,3978,238
s24764,56179,1308,227
s15741,56180,3699,315
s12959,56181,9019,263
s60735,56182,6987,376
s65833,56183,5307,295
s30898,56184,1315,125
s9023,56185,4637,366
s21211,56186,9327,416
s32759,56187,6294,402
s32175,56188,7282,339
s69116,56189,6761,126
s4579,56190,7086,253
s61706,56191,5816,147
s58251,56192,3070,82
s20519,56193,7404,105
s14618,56194,8162,184
s12800,56195,5717,169
s13219,56196,150,76
s22916,56197,8777,338
s12208,56198,5097,81
s20601,56199,8237,391
s69119,56200,2239,83
s24466,56201,8076,228
s19209,56202,7173,125
s34577,56203,2936,337
s34388,56204,6826,496
s11273,56205,7208,466
s62760,56206,2848,320
s19358,56207,1458,397
s47852,56208,1485,204
s42276,56209,7641,377
s44586,56210,3011,356
s42599,56211,5389,82
s38719,56212,7960,195
s375,56213,3179,397
s41837,56214,8576,415
s67880,56215,2353,481
s47578,56216,6163,455
s17810,56217,2929,69
s8394,56218,5156,168
s66859,56219,4836,225
s54646,56220,6779,370
s39917,56221,4968,346
s40626,56222,163,312
s15968,56223,7447,492
s5087,56224,4354,82
s26435,56225,8005,153
s46713,56226,7782,187
s32347,56227,9960,139
s50748,56228,9187,489
s25138,56229,4904,78
s37267,56230,8798,372
s57741,56231,8480,223
s57042,56232,7685,285
s29049,56233,5262,310
s44725,56234,1852,356
s21365,56235,4907,184
s61101,56236,491,369
s42724,56237,5420,303
s51009,56238,4016,52
s57113,56239,8625,358
s4932,56240,4866,197
s61846,56241,6516,178
s23549,56242,6161,482
s62528,56243,7123,384
s50819,56244,3010,377
s15732,56245,1229,260
s10124,56246,254,444
s11685,56247,5838,342
s59045,56248,2988,479
s33657,56249,6599,211
s9310,56250,7665,291
s36279,56251,5898,319
s2096,56252,9624,255
s30337,56253,2434,445
s9079,56254,4662,95
s66884,56255,8609,223
s60438,56256,4959,256
s68478,56257,6406,311
s35885,56258,4036,477
s67071,56259,7537,370
s19913,56260,4600,239
s66420,56261,2465,368
s20410,56262,6235,343
s55759,56263,204,443
s32311,56264,694,235
s38231,56265,9578,217
s44658,56266,5796,430
s37362,56267,7741,388
s58024,56268,5923,154
s54985,56269,4568,97
s20947,56270,7786,220
s56553,56271,4836,153
s1263,56272,3579,265
s55324,56273,5470,496
s42287,56274,4276,153
s55621,56275,2769,374
s45092,56276,2794,292
s63305,56277,9222,174
s43270,56278,3266,188
s54894,56279,7822,346
s31609,56280,9739,209
s44614,56281,684,318
s52542,56282,7325,73
s14383,56283,8858,114
s9688,56284,7211,142
s23771,56285,8595,71
s37672,56286,9316,172
s34439,56287,8249,346
s35665,56288,8677,301
s11665,56289,6928,110
s33154,56290,5662,202
s43092,56291,5042,380
s2307,56292,3597,371
s60137,56293,5865,59
s49296,56294,6163,416
s22715,56295,5974,251
s57835,56296,9771,420
s64229,56297,7964,392
s22684,56298,929,128
s14805,56299,4713,350
s10483,56300,6564,109
s44312,56301,6238,347
s53207,56302,7234,80
s6836,56303,778,341
s66637,56304,9339,144
s19344,56305,6962,307
s27069,56306,905,219
s13729,56307,3911,198
s10343,56308,2173,123
s7400,56309,4163,97
s62780,56310,3927,226
s50397,56311,5114,204
s23786,56312,9154,136
s499,56313,1317,125
s1759,56314,9040,131
s66502,56315,4749,402
s12744,56316,5319,241
s18107,56317,1598,69
s18962,56318,5399,389
s22212,56319,7047,182
s9989,56320,6888,248
s68888,56321,4490,156
s56473,56322,669,304
s54555,56323,5384,393
s69831,56324,3390,194
s11342,56325,5242,95
s36707,56326,2002,250
s42408,56327,3727,241
s26260,56328,1474,317
s63623,56329,4925,431
s41434,56330,933,73
s69999,56331,9009,358
s69502,56332,3366,55
s40277,56333,5606,80
s4281,56334,602,151
s2000,56335,8618,212
s55132,56336,2750,309
s59750,56337,5298,450
s59259,56338,902,464
s3799,56339,7592,460
s14753,56340,9199,456
s5116,56341,8966,286
s42380,56342,9291,202
s60650,56343,4253,419
s4687,56344,3582,272
s3667,56345,5971,55
s50874,56346,7648,271
s1821,56347,4297,304
s38878,56348,3732,245
s52494,56349,6734,177
s42266,56350,1706,451
s32452,56351,218,249
s14316,56352,5742,364
s50571,56353,5774,213
s49744,56354,676,146
s38954,56355,6977,213
s29531,56356,3012,492
s28850,56357,9768,118
s12423,56358,1533,434
s17687,56359,1116,81
s28947,56360,9765,164
s40915,56361,3497,472
s4591,56362,4275,249
s47707,56363,6953,185
s37986,56364,1746,180
s18346,56365,5279,197
s58375,56366,6723,443
s43956,56367,2063,493
s53667,56368,6887,173
s64857,56369,2453,140
s1632,56370,2505,62
s4169,56371,2385,184
s3650,56372,5828,461
s51710,56373,8074,271
s48556,56374,2996,203
s16919,56375,2459,381
s50557,56376,515,372
s19539,56377,8338,354
s31597,56378,5185,403
s10352,56379,2751,100
s13396,56380,4525,430
s41482,56381,8177,364
s26155,56382,7994,122
s61685,56383,7200,319
s48102,56384,2310,169
s39825,56385,367,316
s66257,56386,2875,251
s36771,56387,928,346
s291,56388,8571,448
s7246,56389,6375,115
s1454,56390,6253,433
s59144,56391,8482,92
s54908,56392,7416,131
s3714,56393,6476,251
s40946,56394,7863,58
s56592,56395,8829,309
s58603,56396,1832,142
s34101,56397,5181,295
s32794,56398,8842,478
s27679,56399,6549,289
s32592,56400,2886,358
s27649,56401,3758,113
s64883,56402,9926,318
s59385,56403,1319,333
s42103,56404,2417,147
s33752,56405,1848,104
s30276,56406,4948,367
s5055,56407,4221,227
s68130,56408,6591,441
s42940,56409,7404,137
s5955,56410,3098,282
s4797,56411,3250,198
s33207,56412,7754,70
s41335,56413,9389,192
s30638,56414,2186,357
s19351,56415,8060,175
s34253,56416,4480,335
s32595,56417,8596,212
s67294,56418,3074,447
s57387,56419,8415,240
s743,56420,5425,342
s20586,56421,7128,333
s24714,56422,8087,219
s15523,56423,1494,491
s40971,56424,2014,154
s41146,56425,4727,437
s38189,56426,984,465
s52057,56427,5552,83
s41303,56428,2119,411
s62762,56429,9499,420
s34449,56430,5546,276
s38407,56431,7355,305
s38121,56432,8158,133
s50943,56433,563,323
s6389,56434,1528,103
s50848,56435,7537,338
s19788,56436,1453,240
s44320,56437,870,279
s7490,56438,376,72
s69396,56439,3771,386
s41411,56440,4441,449
s8189,56441,4953,91
s69828,56442,1621,306
s40543,56443,1352,148
s949,56444,1362,63
s28115,56445,2993,277
s39885,56446,8439,207
s32269,56447,2028,494
s44783,56448,5105,339
s2076,56449,7003,172
s25683,56450,961,185
s47675,56451,941,428
s64440,56452,9811,413
s43947,56453,2015,334
s24381,56454,695,466
s367,56455,1085,287
s27072,56456,5649,279
s42667,56457,8784,201
s69834,56458,4830,234
s16285,56459,5645,238
s53998,56460,1026,125
s66979,56461,9004,374
s31254,56462,8478,157
s3025,56463,376,100
s59680,56464,1856,231
s61625,56465,3964,186
s23271,56466,4231,348
s32732,56467,2241,136
s32037,56468,1705,149
s26303,56469,9076,458
s49869,56470,7940,72
s12039,56471,6008,98
s53624,56472,1099,149
s68814,56473,7127,231
s39690,56474,3118,272
s32725,56475,8796,114
s25335,56476,5283,329
s36944,56477,3434,449
s35900,56478,3354,126
s62194,56479,1971,447
s49246,56480,3407,142
s43108,56481,5171,359
s8538,56482,9271,334
s24250,56483,7736,72
s59794,56484,1140,342
s52913,56485,4344,233
s57620,56486,7683,480
s48618,56487,7683,294
s21259,56488,8731,435
s68321,56489,8264,452
s6398,56490,5892,70
s1699,56491,5856,362
s58072,56492,7852,492
s25277,56493,8210,163
s20710,56494,2019,463
s16927,56495,4675,283
s43075,56496,7716,76
s57023,56497,9179,278
s12588,56498,6741,136
s50408,56499,692,303
s21057,56500,2327,343
s28721,56501,1660,242
s59064,56502,1411,148
s62588,56503,8429,123
s42515,56504,4474,277
s66907,56505,6235,395
s9901,56506,3224,67
s2249,56507,6066,344
s60422,56508,5719,166
s41246,56509,2857,411
s57346,56510,783,55
s37793,56511,1146,333
s32362,56512,3869,257
s62263,56513,4875,101
s65905,56514,3672,345
s25867,56515,5215,371
s58756,56516,8753,154
s57461,56517,193,293
s18723,56518,6849,200
s43849,56519,908,294
s30702,56520,3699,273
s9095,56521,1438,381
s10200,56522,5201,444
s43066,56523,9162,391
s12196,56524,684,322
s2748,56525,6332,175
s15364,56526,5862,103
s2300,56527,3659,494
s63015,56528,9732,157
s217,56529,2433,397
s58690,56530,9836,353
s2837,56531,9087,276
s56560,56532,1613,81
s67691,56533,807,465
s12585,56534,5442,335
s57893,56535,9684,290
s3300,56536,5719,333
s68643,56537,6969,375
s50791,56538,172,180
s2388,56539,7476,337
s46148,56540,7896,84
s66632,56541,6665,230
s65636,56542,8391,262
s48267,56543,4190,391
s37963,56544,676,191
s35847,56545,8299,316
s38416,56546,5271,363
s26138,56547,4085,114
s41411,56548,1775,450
s8637,56549,7659,385
s6512,56550,7647,295
s10239,56551,9174,241
s65969,56552,4909,383
s5982,56553,9008,109
s4009,56554,9424,122
s5994,56555,2214,165
s45742,56556,8003,378
s1114,56557,265,484
s55960,56558,2904,66
s38906,56559,3501,484
s56127,56560,5388,394
s42632,56561,7711,260
s7402,56562,6913,408
s36429,56563,4185,374
s15251,56564,3728,387
s2035,56565,6695,111
s52717,56566,6587,66
s3037,56567,5940,249
s11571,56568,2581,98
s51620,56569,9937,237
s15224,56570,252,375
s5705,56571,3373,132
s16904,56572,9193,413
s35763,56573,3298,200
s69795,56574,2103,396
s10156,56575,6823,297
s6442,56576,6320,146
s34703,56577,1034,417
s35993,56578,7307,249
s1979,56579,1957,287
s10808,56580,979,255
s25935,56581,2560,200
s45234,56582,774,172
s40221,56583,2816,200
s47749,56584,5047,77
s33545,56585,8629,255
s17778,56586,9758,355
s66833,56587,5773,233
s828,56588,2236,258
s49721,56589,1802,465
s40095,56590,4521,295
s13552,56591,7925,478
s59859,56592,8491,275
s10414,56593,154,292
s42068,56594,5997,151
s47342,56595,4114,281
s52161,56596,1633,343
s64216,56597,8236,187
s48243,56598,3413,379
s65910,56599,176,378
s66506,56600,3616,472
s51389,56601,3662,403
s5415,56602,7864,208
s58675,56603,9802,201
s24170,56604,4466,158
s46591,56605,8583,445
s23631,56606,686,139
s69851,56607,5533,299
s9252,56608,7272,343
s20703,56609,9578,243
s15834,56610,7934,472
s63919,56611,3365,447
s5497,56612,6768,100
s47093,56613,8253,82
s69521,56614,9691,250
s8485,56615,9316,196
s22245,56616,4031,420
s10243,56617,4481,359
s55346,56618,6469,288
s35406,56619,8101,373
s50526,56620,9405,293
s28109,56621,1206,411
s3117,56622,7101,220
s44880,56623,5494,142
s1907,56624,5511,326
s13731,56625,7362,398
s65150,56626,4253,98
s35856,56627,6021,434
s25804,56628,8048,313
s23082,56629,6139,456
s64093,56630,6277,215
s68852,56631,2418,395
s67755,56632,8398,397
s10292,56633,7252,380
s195,56634,7834,359
s25844,56635,8850,313
s5294,56636,1064,89
s39063,56637,5781,362
s26026,56638,2293,260
s31724,56639,103,105
s36437,56640,1733,445
s17645,56641,460,204
s69539,56642,8909,448
s12908,56643,8972,395
s52353,56644,9571,113
s25624,56645,5098,92
s41071,56646,8684,474
s24472,56647,5569,182
s24638,56648,6210,234
s4227,56649,6626,278
s52721,56650,4681,171
s51639,56651,8626,434
s37737,56652,2146,86
s29087,56653,869,118
s46388,56654,7317,498
s4811,56655,2573,84
s64409,56656,5403,396
s8496,56657,7219,117
s68148,56658,7768,179
s15486,56659,6311,143
s52255,56660,1049,295
s25933,56661,9347,277
s62728,56662,2027,151
s60866,56663,1812,361
s13757,56664,1498,260
s35577,56665,3705,324
s48072,56666,7321,356
s28318,56667,9132,165
s39108,56668,815,274
s60693,56669,2124,89
s27464,56670,6858,295
s27011,56671,4067,460
s43699,56672,8201,295
s43925,56673,594,74
s4987,56674,2382,385
s66144,56675,8056,147
s50367,56676,9255,154
s37552,56677,4565,223
s6472,56678,2825,169
s4219,56679,1167,477
s64850,56680,5300,359
s24286,56681,3640,459
s53783,56682,3658,283
s31768,56683,1160,403
s5926,56684,9652,370
s28397,56685,2359,432
s64732,56686,644,485
s30168,56687,2625,334
s6782,56688,1856,67
s22342,56689,6057,307
s55163,56690,8243,183
s51134,56691,1154,289
s68985,56692,7136,120
s48911,56693,9683,289
s43624,56694,661,285
s9396,56695,6746,82
s24243,56696,5763,453
s34843,56697,3651,94
s53729,56698,6073,327
s64124,56699,6954,228
s43978,56700,147,58
s69878,56701,8415,331
s53259,56702,7315,332
s8095,56703,2804,148
s54401,56704,4072,282
s9783,56705,4038,306
s33884,56706,3871,68
s65071,56707,2830,295
s48322,56708,1434,248
s21985,56709,4833,98
s69956,56710,5595,451
s15583,56711,4789,400
s62774,56712,9247,181
s21080,56713,8543,448
s16177,56714,6635,263
s36271,56715,1801,59
s2277,56716,4037,363
s68784,56717,6761,307
s5468,56718,7243,172
s13567,56719,7959,106
s37485,56720,8428,219
s10779,56721,5775,80
s18446,56722,571,143
s22223,56723,4897,395
s21338,56724,1811,169
s56357,56725,3618,132
s43767,56726,2598,56
s60045,56727,4928,449
s54830,56728,2252,277
s60309,56729,1631,431
s38769,56730,9940,283
