stocksymbol,time,quantity,price
s56425,40751,400,382
s40316,40752,1560,159
s33506,40753,3239,88
s38836,40754,3685,154
s26882,40755,2583,344
s12712,40756,4786,168
s63607,40757,1815,260
s3125,40758,1680,247
s35254,40759,9936,205
s25016,40760,221,142
s1197,40761,4942,64
s44473,40762,7946,266
s31257,40763,3809,424
s69360,40764,5541,392
s16632,40765,7817,175
s2400,40766,8136,193
s29170,40767,8948,480
s69115,40768,4550,482
s48200,40769,6834,247
s45151,40770,3067,431
s21023,40771,359,241
s9966,40772,6021,165
s8707,40773,6012,412
s2488,40774,7067,321
s38070,40775,780,346
s4894,40776,9511,117
s68749,40777,2201,466
s34042,40778,6331,126
s51865,40779,2124,185
s24429,40780,5972,200
s53416,40781,958,115
s26627,40782,1374,160
s349,40783,2273,365
s44950,40784,5396,52
s65244,40785,6184,309
s5058,40786,5816,500
s6636,40787,6326,116
s42936,40788,4959,290
s36063,40789,1629,175
s3380,40790,1651,352
s58960,40791,381,182
s62439,40792,4875,213
s50028,40793,6351,470
s41308,40794,9492,195
s17993,40795,9138,133
s12425,40796,8212,403
s32104,40797,7360,70
s6144,40798,4824,316
s62534,40799,6904,104
s38731,40800,1171,455
s63073,40801,9732,115
s14507,40802,7708,469
s55222,40803,4820,125
s58767,40804,6544,140
s25629,40805,7426,480
s57144,40806,5509,419
s46909,40807,6645,294
s7261,40808,324,203
s193,40809,5605,344
s51674,40810,2906,364
s69268,40811,6637,160
s33505,40812,4024,214
s68463,40813,4868,189
s64764,40814,3032,254
s20405,40815,4169,256
s27976,40816,3345,476
s20448,40817,1057,202
s48850,40818,2944,336
s53429,40819,3642,137
s27657,40820,5445,334
s61785,40821,8370,267
s27022,40822,9417,427
s38567,40823,6107,475
s52346,40824,3295,229
s69570,40825,6537,151
s12041,40826,1805,472
s37982,40827,3133,430
s31725,40828,795,57
s27515,40829,4429,328
s67963,40830,2409,142
s4643,40831,5300,218
s14632,40832,1676,493
s62897,40833,2720,351
s58654,40834,8504,421
s68896,40835,7337,205
s53220,40836,9166,61
s6426,40837,4664,117
s34941,40838,8224,176
s4397,40839,2080,436
s36318,40840,6639,262
s32895,40841,1152,191
s38897,40842,787,254
s4669,40843,5630,92
s24111,40844,9442,325
s34265,40845,9693,52
s10371,40846,9514,232
s68243,40847,3319,176
s26498,40848,6119,194
s11131,40849,2810,98
s24235,40850,6327,297
s43051,40851,523,123
s66422,40852,4361,265
s18624,40853,2110,202
s10774,40854,3808,467
s2876,40855,4677,98
s2438,40856,2773,64
s20972,40857,8813,383
s49022,40858,6549,412
s56416,40859,4836,315
s45181,40860,1157,265
s38642,40861,9280,231
s14833,40862,5260,152
s28066,40863,6031,273
s64796,40864,6285,360
s23185,40865,3815,436
s32013,40866,4463,301
s61992,40867,5221,343
s16048,40868,5616,286
s64412,40869,9311,449
s53355,40870,4002,440
s8567,40871,984,93
s22134,40872,351,281
s7,40873,5871,290
s52524,40874,9343,281
s13576,40875,4752,468
s7382,40876,8116,281
s22957,40877,866,422
s53318,40878,920,272
s17440,40879,3910,187
s35185,40880,4033,152
s54168,40881,6110,188
s66115,40882,1495,389
s46154,40883,3442,124
s3573,40884,3463,395
s28501,40885,3512,287
s11446,40886,4826,108
s51322,40887,6817,463
s31835,40888,4831,131
s56442,40889,1009,338
s1383,40890,5942,58
s2444,40891,1997,435
s44780,40892,6480,206
s20372,40893,6926,179
s22586,40894,4677,294
s50558,40895,1330,128
s28430,40896,3341,107
s2940,40897,9760,418
s48333,40898,9416,234
s52666,40899,4147,169
s60967,40900,8288,115
s65040,40901,4760,415
s67804,40902,115,269
s57804,40903,8758,181
s64243,40904,9277,468
s52927,40905,1472,367
s29025,40906,3183,131
s16228,40907,2411,98
s54632,40908,6554,447
s35537,40909,2487,455
s44148,40910,9416,193
s12043,40911,4235,370
s41891,40912,8786,351
s66642,40913,2184,269
s67626,40914,9419,63
s40953,40915,3345,400
s8946,40916,4733,177
s44726,40917,3025,196
s57008,40918,7257,123
s28164,40919,444,383
s44200,40920,6271,308
s35934,40921,3335,191
s40339,40922,9642,465
s23387,40923,9771,445
s17649,40924,953,69
s28976,40925,9523,153
s8207,40926,2657,479
s64078,40927,4688,163
s21208,40928,9089,341
s9904,40929,3247,317
s9713,40930,1428,70
s46873,40931,5906,255
s63097,40932,179,79
s61066,40933,8476,310
s40409,40934,9516,496
s7503,40935,263,276
s41269,40936,4105,144
s58834,40937,6581,445
s28840,40938,8747,500
s42137,40939,4626,276
s58421,40940,9226,255
s5973,40941,497,59
s32732,40942,6579,121
s6510,40943,857,144
s35500,40944,1394,364
s57164,40945,1588,433
s61508,40946,492,347
s33049,40947,7432,303
s68168,40948,6780,449
s51130,40949,7232,188
s10518,40950,3374,205
s5970,40951,2405,330
s31957,40952,9862,320
s46007,40953,5197,374
s57934,40954,253,464
s17443,40955,9689,153
s24973,40956,793,458
s33584,40957,4343,158
s26697,40958,8678,368
s64271,40959,8834,78
s5766,40960,7906,466
s1478,40961,4791,188
s44398,40962,9509,86
s51464,40963,8800,326
s57927,40964,676,285
s42774,40965,1027,493
s52646,40966,876,178
s14599,40967,7119,83
s43074,40968,9752,422
s48827,40969,7098,115
s25658,40970,8117,367
s19335,40971,3029,494
s35621,40972,8770,382
s28835,40973,3970,137
s48920,40974,7731,296
s59319,40975,1519,204
s12538,40976,2097,56
s69245,40977,9903,122
s40779,40978,8944,143
s614,40979,7317,180
s42956,40980,613,207
s36795,40981,8511,172
s16281,40982,3473,187
s35285,40983,4813,110
s55690,40984,4419,144
s58522,40985,723,418
s53039,40986,8839,425
s56055,40987,5027,101
s7112,40988,8896,340
s33378,40989,4519,380
s39553,40990,3390,229
s62388,40991,436,422
s23526,40992,3750,385
s6858,40993,8943,346
s35534,40994,5563,192
s64671,40995,3999,111
s9412,40996,4112,166
s20276,40997,7295,497
s10534,40998,5266,161
s24621,40999,4766,457
s2770,41000,6882,319
s49558,41001,7261,324
s5714,41002,8069,322
s8612,41003,5858,72
s34346,41004,4424,90
s69869,41005,1408,195
s4841,41006,7009,157
s56192,41007,9902,163
s35192,41008,2421,247
s39557,41009,6388,288
s51054,41010,1977,203
s55026,41011,4391,269
s2304,41012,7853,63
s28381,41013,5282,304
s47345,41014,7658,452
s57247,41015,1550,386
s39506,41016,8152,397
s4090,41017,6294,295
s49126,41018,4650,64
s37720,41019,6852,274
s12299,41020,6278,228
s28977,41021,8755,128
s25860,41022,9400,266
s26041,41023,7661,426
s1787,41024,1338,278
s36737,41025,8927,497
s45437,41026,9986,293
s56196,41027,6871,123
s45081,41028,2412,275
s69788,41029,5514,360
s69405,41030,2965,304
s52318,41031,3790,322
s64964,41032,421,218
s65165,41033,2611,457
s55614,41034,4288,368
s40825,41035,2014,112
s50552,41036,4938,385
s53337,41037,664,416
s20781,41038,9108,121
s11818,41039,6951,399
s2023,41040,1187,495
s51660,41041,3727,107
s43561,41042,9274,287
s58769,41043,6359,456
s26794,41044,3908,476
s7687,41045,3081,372
s47677,41046,4282,221
s22825,41047,9585,221
s46819,41048,5995,257
s64803,41049,4476,161
s9898,41050,9549,475
s28985,41051,1710,458
s10516,41052,8691,62
s19937,41053,1163,92
s16742,41054,4394,193
s21825,41055,9641,50
s66296,41056,1447,281
s31053,41057,3182,423
s20984,41058,2283,484
s32289,41059,9847,236
s43126,41060,8383,240
s61865,41061,3241,371
s27489,41062,2712,347
s63619,41063,9121,469
s66986,41064,3901,399
s12027,41065,9180,292
s19329,41066,6473,137
s13217,41067,6121,228
s17346,41068,1786,375
s43154,41069,2805,386
s50565,41070,8203,92
s47532,41071,8730,239
s60164,41072,8113,150
s23446,41073,6814,444
s17507,41074,3827,436
s34716,41075,4584,181
s57584,41076,3906,303
s2422,41077,9888,477
s20108,41078,9836,426
s4795,41079,7689,363
s49529,41080,6639,146
s6269,41081,6481,332
s30026,41082,4418,384
s12166,41083,7750,227
s22136,41084,8172,463
s11515,41085,3045,98
s53751,41086,1023,319
s64387,41087,5056,393
s16724,41088,1418,164
s24260,41089,774,212
s61402,41090,9852,124
s923,41091,714,112
s14408,41092,7240,194
s34364,41093,6911,272
s44459,41094,7829,105
s62656,41095,2086,147
s14253,41096,7680,56
s24697,41097,2146,453
s43308,41098,4294,406
s429,41099,3556,264
s2328,41100,4242,340
s31456,41101,992,360
s55712,41102,5873,494
s18014,41103,9592,475
s50382,41104,9407,457
s67396,41105,2434,126
s35557,41106,7652,454
s2258,41107,2706,447
s57440,41108,3039,254
s61062,41109,3163,323
s17826,41110,403,72
s14013,41111,6402,86
s1541,41112,8513,225
s32902,41113,7869,156
s8006,41114,5656,252
s26570,41115,4342,256
s23738,41116,6355,149
s40007,41117,1480,266
s31895,41118,5169,104
s68762,41119,7716,496
s4620,41120,810,259
s14126,41121,3864,271
s15565,41122,4231,105
s9614,41123,5711,462
s68247,41124,9202,65
s18111,41125,9732,437
s26245,41126,2369,329
s28990,41127,9759,180
s3128,41128,5545,265
s61085,41129,7005,285
s38249,41130,4655,268
s39821,41131,2355,232
s48179,41132,4966,340
s30376,41133,9533,186
s52648,41134,7362,135
s66641,41135,1531,241
s17392,41136,2079,427
s6342,41137,9176,174
s61303,41138,4130,435
s44590,41139,589,212
s48579,41140,6348,380
s35883,41141,7375,467
s41712,41142,8216,412
s39694,41143,3499,472
s40721,41144,7617,342
s24032,41145,1890,171
s19471,41146,4300,130
s21100,41147,2856,81
s34564,41148,1812,378
s31814,41149,3227,89
s31815,41150,7268,425
s26950,41151,9881,456
s16700,41152,911,316
s57112,41153,2565,357
s63038,41154,7586,472
s66084,41155,5399,382
s51421,41156,506,450
s53750,41157,6986,382
s55316,41158,8534,51
s55947,41159,7087,203
s22922,41160,665,67
s47267,41161,1135,105
s10549,41162,8713,370
s38595,41163,9950,126
s68854,41164,7333,56
s39699,41165,5711,204
s35922,41166,9985,293
s34635,41167,2070,71
s59618,41168,6954,447
s62945,41169,7862,241
s21597,41170,9005,348
s15266,41171,1606,470
s6151,41172,9546,214
s66896,41173,7307,379
s7491,41174,7566,172
s60593,41175,7096,109
s15405,41176,260,361
s43249,41177,7741,127
s3460,41178,3531,294
s66151,41179,4391,265
s20437,41180,4352,259
s12369,41181,7779,383
s158,41182,2057,311
s50701,41183,9656,263
s4416,41184,8341,228
s43094,41185,4587,375
s11918,41186,1307,446
s37325,41187,8852,366
s22920,41188,9782,464
s65700,41189,9875,355
s57522,41190,302,441
s4750,41191,8910,61
s10838,41192,2681,428
s20436,41193,3963,339
s8135,41194,7023,443
s40585,41195,2166,168
s29047,41196,1536,254
s11062,41197,5044,294
s5015,41198,6359,205
s31103,41199,8635,404
s30965,41200,3993,237
s9743,41201,9931,75
s22569,41202,5339,423
s5797,41203,2840,143
s43150,41204,8333,247
s6485,41205,5365,241
s30824,41206,468,104
s63753,41207,6240,180
s29965,41208,7424,61
s3893,41209,325,473
s16221,41210,2347,269
s8418,41211,7901,342
s35383,41212,9083,242
s37884,41213,9027,284
s36386,41214,7454,270
s16385,41215,9448,241
s1742,41216,5691,61
s17194,41217,6108,69
s8337,41218,3139,195
s25734,41219,9517,146
s12431,41220,357,110
s25376,41221,2159,222
s53215,41222,6356,206
s52986,41223,9320,256
s36507,41224,8389,460
s56795,41225,9271,448
s64589,41226,4933,277
s23922,41227,8105,50
s41157,41228,3627,376
s33684,41229,2540,232
s44802,41230,8754,68
s854,41231,2994,206
s69007,41232,5354,153
s51131,41233,4413,96
s58624,41234,4314,61
s66514,41235,2957,283
s5916,41236,5662,276
s46298,41237,2022,315
s3571,41238,7092,263
s77,41239,6401,241
s36349,41240,4455,285
s61243,41241,5688,304
s45859,41242,2497,50
s46295,41243,8782,141
s64386,41244,8130,186
s27296,41245,4541,187
s20066,41246,4240,359
s21838,41247,5304,494
s47399,41248,376,356
s35919,41249,596,236
s41005,41250,1181,210
s69819,41251,4324,237
s41170,41252,3185,403
s69776,41253,130,64
s65747,41254,7562,72
s20093,41255,4388,489
s32972,41256,4907,78
s2353,41257,2515,416
s34629,41258,6461,179
s4956,41259,6449,175
s22628,41260,4578,143
s56945,41261,3403,500
s61462,41262,4963,165
s67023,41263,2688,250
s31834,41264,2677,480
s14266,41265,7350,76
s31902,41266,1620,159
s36158,41267,9528,453
s25106,41268,6570,500
s68062,41269,7674,177
s53494,41270,641,299
s30206,41271,2072,287
s33027,41272,2168,264
s4370,41273,1316,126
s55447,41274,3279,430
s48945,41275,1346,395
s2491,41276,7389,226
s43968,41277,1601,437
s59574,41278,8184,477
s16050,41279,7959,166
s68217,41280,9090,473
s69370,41281,6237,330
s58576,41282,6662,417
s6835,41283,5034,54
s48191,41284,1285,79
s54139,41285,4551,293
s7027,41286,7613,492
s42567,41287,9066,93
s55638,41288,612,282
s33566,41289,1927,370
s68495,41290,3845,60
s67609,41291,5409,52
s37053,41292,8600,286
s60947,41293,1414,67
s67065,41294,4341,435
s12698,41295,9496,238
s18161,41296,5063,126
s10413,41297,1866,112
s8362,41298,7272,333
s58930,41299,8609,105
s32111,41300,5174,495
s33619,41301,6233,355
s13996,41302,1927,63
s32156,41303,7647,360
s46657,41304,8250,121
s42935,41305,6769,263
s43963,41306,5373,382
s44883,41307,2447,154
s21246,41308,4574,376
s55485,41309,7734,85
s5678,41310,6030,192
s47371,41311,6230,328
s60100,41312,6084,250
s7568,41313,7537,141
s1118,41314,3340,184
s23221,41315,7294,220
s32694,41316,2179,146
s13133,41317,6552,484
s58321,41318,9170,225
s63620,41319,9282,141
s46546,41320,3009,57
s48301,41321,9793,210
s31590,41322,8543,318
s51505,41323,4029,378
s54364,41324,9532,91
s64672,41325,3929,230
s63993,41326,7381,324
s66707,41327,7925,271
s8644,41328,7162,455
s44236,41329,4686,412
s35007,41330,7602,140
s21715,41331,178,167
s64997,41332,513,171
s5186,41333,8272,328
s12789,41334,3036,137
s25746,41335,8211,204
s30349,41336,4932,404
s60090,41337,169,142
s14118,41338,8443,462
s26055,41339,7229,497
s12844,41340,8737,410
s8792,41341,1959,248
s50659,41342,2580,145
s29867,41343,4219,475
s33879,41344,4008,187
s23836,41345,9214,383
s5268,41346,3900,385
s12988,41347,5935,79
s35199,41348,9176,338
s66529,41349,6663,334
s60183,41350,3845,113
s15413,41351,222,477
s5769,41352,9594,336
s36707,41353,2632,96
s38714,41354,5911,400
s48573,41355,6240,353
s28693,41356,9481,372
s31986,41357,485,67
s62581,41358,997,233
s42862,41359,1765,330
s50759,41360,9467,387
s50061,41361,1163,273
s54427,41362,8500,458
s40245,41363,8356,190
s41096,41364,5782,66
s66360,41365,5896,408
s7593,41366,4421,489
s8491,41367,2814,185
s57323,41368,654,308
s3718,41369,8491,184
s18854,41370,8061,260
s16225,41371,4610,356
s64495,41372,5987,369
s67443,41373,1799,300
s27333,41374,498,199
s16832,41375,4357,221
s11414,41376,5989,307
s59520,41377,6971,58
s66295,41378,4107,442
s67440,41379,8920,355
s11303,41380,1669,426
s22994,41381,6660,482
s9225,41382,1453,108
s5236,41383,9789,211
s3617,41384,4525,184
s32018,41385,6419,469
s43856,41386,1891,154
s35657,41387,607,60
s54423,41388,7888,381
s43972,41389,1535,402
s60223,41390,2879,273
s15785,41391,6206,231
s13042,41392,473,416
s14782,41393,1581,384
s42580,41394,8280,407
s9631,41395,6600,362
s57767,41396,7644,475
s4294,41397,2361,467
s24452,41398,6626,249
s3126,41399,4165,332
s35771,41400,7444,483
s38530,41401,7462,364
s44926,41402,3788,344
s11188,41403,6268,474
s36379,41404,4147,270
s41515,41405,2705,272
s12318,41406,6706,387
s23151,41407,9437,269
s15432,41408,3649,112
s48314,41409,7998,492
s35087,41410,6982,194
s41834,41411,4503,438
s32199,41412,8561,304
s17559,41413,823,116
s36088,41414,6899,79
s10494,41415,1976,328
s33053,41416,9987,415
s5575,41417,859,224
s51091,41418,1948,185
s28884,41419,6819,104
s13016,41420,7528,234
s14059,41421,3200,167
s47991,41422,4796,272
s48886,41423,4977,229
s62404,41424,5806,155
s50672,41425,757,342
s49826,41426,7962,189
s56587,41427,4079,440
s67124,41428,4022,181
s13158,41429,6760,57
s53600,41430,2739,287
s15607,41431,3844,212
s41687,41432,3966,313
s40194,41433,6801,366
s63351,41434,8407,92
s22887,41435,6974,425
s2645,41436,6392,368
s51094,41437,2218,102
s56080,41438,4974,321
s5599,41439,9372,71
s9382,41440,7554,478
s32375,41441,723,151
s47498,41442,6304,397
s2641,41443,3545,419
s61396,41444,9396,90
s32151,41445,4166,479
s8557,41446,5742,248
s5537,41447,9467,359
s20252,41448,1614,108
s12155,41449,1361,458
s68714,41450,2084,189
s54666,41451,570,478
s44100,41452,6218,379
s19482,41453,4229,121
s12175,41454,4741,350
s53,41455,8955,217
s54465,41456,1616,464
s11267,41457,8228,460
s25612,41458,702,491
s34650,41459,1096,273
s23150,41460,3267,223
s65351,41461,7119,500
s46649,41462,6779,86
s44851,41463,9083,481
s65921,41464,1891,340
s37629,41465,2761,140
s41600,41466,3291,264
s9326,41467,2119,172
s4067,41468,6123,455
s56813,41469,8901,162
s16067,41470,2533,191
s11608,41471,7720,365
s39181,41472,3122,99
s451,41473,8681,389
s24568,41474,8997,228
s14321,41475,2966,223
s66619,41476,9460,363
s3390,41477,6847,360
s36394,41478,3259,402
s29100,41479,4156,232
s44541,41480,4120,280
s860,41481,5442,276
s32274,41482,5551,209
s28522,41483,4464,318
s16243,41484,4971,152
s61641,41485,8616,401
s31663,41486,6872,50
s35874,41487,8601,435
s54331,41488,6803,118
s3070,41489,1961,141
s61004,41490,6887,379
s46793,41491,2938,57
s35460,41492,5542,268
s29064,41493,1441,338
s6662,41494,147,382
s12934,41495,4695,162
s69284,41496,189,59
s54651,41497,8352,109
s51354,41498,1442,452
s3522,41499,8655,151
s5788,41500,496,286
s64239,41501,6813,302
s29084,41502,4307,338
s12595,41503,9673,255
s68706,41504,6166,208
s26069,41505,5015,319
s3614,41506,8994,233
s7153,41507,8462,78
s49957,41508,3564,178
s23454,41509,2015,63
s31021,41510,6991,275
s7432,41511,4318,217
s40237,41512,4252,251
s5570,41513,3620,441
s48320,41514,4878,471
s1971,41515,9444,377
s21758,41516,4244,77
s40070,41517,2665,311
s56417,41518,6740,397
s5488,41519,4123,448
s48877,41520,7117,168
s22801,41521,2782,425
s68374,41522,6165,75
s45959,41523,4932,77
s16716,41524,4133,480
s4279,41525,3632,405
s28115,41526,473,230
s3188,41527,3425,429
s56431,41528,6935,487
s41000,41529,7968,380
s63123,41530,3831,91
s27697,41531,781,116
s65776,41532,2728,64
s19643,41533,8673,207
s216,41534,7816,133
s44568,41535,8477,282
s43528,41536,4739,235
s23781,41537,9549,213
s13457,41538,8387,81
s29195,41539,5111,369
s2856,41540,7327,284
s48897,41541,115,469
s21977,41542,4796,180
s38754,41543,9697,472
s49771,41544,8742,460
s58089,41545,149,221
s49949,41546,7086,74
s13736,41547,7400,65
s19144,41548,5019,323
s13541,41549,3713,188
s28843,41550,2830,300
s17680,41551,6413,126
s61736,41552,1919,488
s41436,41553,7083,415
s45316,41554,174,115
s59181,41555,2413,245
s17896,41556,2424,206
s3930,41557,3930,83
s37027,41558,1710,181
s10515,41559,7891,197
s58746,41560,8953,319
s30593,41561,4015,88
s828,41562,1846,448
s29432,41563,6499,59
s31049,41564,8616,418
s24109,41565,7102,125
s63282,41566,484,351
s64143,41567,1743,432
s51633,41568,5904,389
s54827,41569,6029,354
s50518,41570,2968,422
s43460,41571,5726,325
s19838,41572,1939,431
s56669,41573,6151,165
s63557,41574,9934,96
s592,41575,8957,187
s19805,41576,7458,210
s49872,41577,8468,469
s12937,41578,2451,366
s2170,41579,5210,451
s41196,41580,5758,474
s38858,41581,6324,500
s34673,41582,2374,345
s12383,41583,8675,358
s44637,41584,8812,342
s15625,41585,7882,459
s59524,41586,6997,190
s60482,41587,8763,429
s39480,41588,3890,198
s49669,41589,7740,372
s52045,41590,1277,254
s58049,41591,2496,124
s11174,41592,4389,297
s36526,41593,2696,108
s61862,41594,9518,480
s1111,41595,3817,178
s44336,41596,1646,209
s55451,41597,8668,63
s54978,41598,6114,69
s38880,41599,4888,369
s1891,41600,7633,290
s34468,41601,1535,394
s9432,41602,8844,494
s8826,41603,6371,170
s18784,41604,9801,330
s32471,41605,2601,222
s15761,41606,4050,483
s11268,41607,2300,294
s53513,41608,9055,311
s38556,41609,1842,406
s52094,41610,5419,500
s49845,41611,752,438
s22781,41612,3847,82
s7566,41613,6760,329
s51386,41614,1272,107
s13841,41615,5134,262
s11500,41616,1836,165
s7738,41617,860,97
s4170,41618,2711,139
s959,41619,9026,280
s8375,41620,2951,390
s35166,41621,1908,81
s12894,41622,6423,315
s35712,41623,3998,202
s14607,41624,9010,314
s57970,41625,3842,210
s14355,41626,3737,77
s52817,41627,5846,447
s56961,41628,8478,468
s22357,41629,7033,85
s49013,41630,3724,197
s30645,41631,7381,182
s15561,41632,433,78
s44447,41633,8914,335
s35059,41634,7463,338
s51874,41635,7899,352
s25401,41636,5678,348
s57648,41637,6272,248
s48119,41638,4603,414
s24666,41639,1129,176
s43780,41640,4256,383
s67456,41641,370,426
s65268,41642,7521,384
s68240,41643,4742,327
s35644,41644,6594,159
s37432,41645,4511,359
s33362,41646,5992,281
s21411,41647,5045,196
s20536,41648,2383,456
s39349,41649,4101,180
s53159,41650,767,218
s51408,41651,2308,283
s51501,41652,3438,387
s62477,41653,5157,234
s30406,41654,4161,280
s16292,41655,5292,476
s46062,41656,6749,289
s36564,41657,366,253
s17001,41658,6812,158
s33121,41659,9531,307
s16959,41660,9865,280
s55970,41661,8920,146
s68966,41662,1237,71
s12387,41663,4581,500
s10361,41664,3776,180
s41531,41665,3529,252
s8977,41666,138,93
s50593,41667,9047,418
s4169,41668,2028,423
s19408,41669,352,338
s48060,41670,3453,332
s40156,41671,875,435
s41258,41672,2702,134
s67360,41673,4243,52
s47647,41674,892,180
s13147,41675,6896,383
s50815,41676,5615,359
s34475,41677,9700,53
s63852,41678,3909,313
s58486,41679,529,277
s52899,41680,2298,81
s26602,41681,2910,491
s31475,41682,9804,482
s2923,41683,1726,79
s31556,41684,6890,363
s46427,41685,4664,262
s37934,41686,6916,184
s51630,41687,7245,455
s3036,41688,6341,229
s8166,41689,1757,342
s29230,41690,6658,418
s16273,41691,6437,174
s25863,41692,3659,54
s8699,41693,9068,462
s57898,41694,8182,424
s25967,41695,4960,379
s9356,41696,1048,172
s13242,41697,135,272
s22891,41698,1079,176
s906,41699,9107,224
s28093,41700,8736,388
s57634,41701,300,196
s10949,41702,4709,304
s47413,41703,4342,80
s37129,41704,6829,133
s1423,41705,366,297
s52713,41706,6528,337
s32381,41707,3735,350
s1863,41708,2057,291
s21721,41709,8714,75
s15524,41710,6161,124
s7592,41711,2064,228
s42532,41712,3798,295
s68319,41713,8148,327
s2804,41714,9413,469
s19645,41715,6526,150
s6578,41716,2858,298
s17754,41717,807,192
s19472,41718,914,396
s22698,41719,8114,187
s18477,41720,4063,68
s46876,41721,2147,261
s58131,41722,4729,484
s43999,41723,8962,69
s14592,41724,8514,432
s7269,41725,285,183
s36183,41726,4389,255
s48674,41727,2898,362
s64724,41728,5979,72
s37502,41729,179,243
s25380,41730,4698,302
s64027,41731,9277,170
s61367,41732,2439,111
s49267,41733,2357,489
s7218,41734,6293,210
s65865,41735,9508,73
s1169,41736,439,475
s4239,41737,9569,491
s26132,41738,1887,375
s69800,41739,1312,385
s8121,41740,9677,497
s3342,41741,7975,265
s45884,41742,2302,450
s28335,41743,3302,303
s48721,41744,9113,433
s59856,41745,2561,351
s54302,41746,7443,112
s21379,41747,4084,50
s67113,41748,9519,188
s3878,41749,1018,144
s24659,41750,320,306
s13008,41751,1004,380
s13260,41752,2773,348
s30491,41753,682,134
s24013,41754,4886,60
s14178,41755,4560,287
s30359,41756,3658,306
s18650,41757,2815,128
s18340,41758,1286,55
s9415,41759,4266,171
s30869,41760,7254,109
s16831,41761,3161,68
s32612,41762,4045,78
s36065,41763,1739,451
s29234,41764,7770,96
s30238,41765,8508,169
s64900,41766,2620,500
s34560,41767,1265,268
s50317,41768,1712,281
s31061,41769,8780,490
s38424,41770,2774,460
s15709,41771,652,395
s25944,41772,2883,145
s500,41773,8698,159
s66844,41774,2806,107
s69238,41775,9571,115
s61345,41776,5975,211
s1774,41777,736,197
s37000,41778,8976,251
s59037,41779,6544,262
s16066,41780,8323,71
s26074,41781,280,301
s58209,41782,7917,74
s1434,41783,3491,489
s34024,41784,2304,460
s53413,41785,4021,290
s19097,41786,2315,172
s51882,41787,8217,373
s58110,41788,5545,333
s43811,41789,670,301
s66602,41790,5707,81
s27555,41791,7691,387
s27553,41792,2444,439
s52497,41793,6273,476
s16421,41794,5799,408
s53783,41795,2905,430
s54220,41796,3623,489
s61632,41797,450,303
s2455,41798,6872,182
s42250,41799,8984,455
s3760,41800,5299,195
s28236,41801,6834,138
s30175,41802,5329,465
s6649,41803,2707,476
s32362,41804,2138,86
s67330,41805,8870,214
s25031,41806,6491,62
s69956,41807,7556,101
s48716,41808,8099,55
s13859,41809,5999,415
s69661,41810,6263,227
s54219,41811,8675,256
s16300,41812,8928,77
s50389,41813,5632,50
s21081,41814,5116,114
s4858,41815,5672,153
s68598,41816,8274,248
s4812,41817,9357,113
s8364,41818,6404,406
s2202,41819,253,276
s9334,41820,8058,212
s28147,41821,2175,350
s21453,41822,2749,93
s34198,41823,1011,250
s66555,41824,7458,378
s26047,41825,9753,458
s11503,41826,360,364
s67064,41827,7872,71
s49478,41828,6813,207
s26511,41829,2291,130
s44503,41830,3117,328
s4014,41831,7922,80
s55260,41832,296,184
s16615,41833,231,91
s36903,41834,6115,157
s28085,41835,4347,248
s67847,41836,3264,246
s2550,41837,1992,69
s63467,41838,4972,393
s7835,41839,4213,463
s12368,41840,8777,240
s24082,41841,9443,81
s100,41842,5804,118
s56102,41843,7389,174
s66631,41844,6319,146
s41230,41845,8612,303
s20051,41846,9381,348
s4148,41847,489,62
s31421,41848,1073,112
s59160,41849,5458,447
s13502,41850,2880,302
s1725,41851,8825,251
s20517,41852,1560,300
s5558,41853,9822,390
s48522,41854,3604,325
s25211,41855,9642,116
s44135,41856,4676,388
s34474,41857,9470,112
s58596,41858,6718,138
s64022,41859,2016,351
s54008,41860,1778,497
s39471,41861,7712,351
s34115,41862,3598,236
s64931,41863,522,67
s58602,41864,9171,299
s34405,41865,3785,380
s8922,41866,2884,464
s54513,41867,2903,313
s43410,41868,5933,310
s65326,41869,1692,244
s47612,41870,5485,85
s60014,41871,9458,141
s60681,41872,4790,284
s49473,41873,838,306
s59793,41874,9565,420
s45536,41875,1088,366
s4986,41876,6739,337
s38265,41877,7491,448
s61967,41878,7547,296
s17854,41879,3467,324
s52747,41880,6490,403
s9609,41881,7036,68
s46229,41882,910,164
s11851,41883,450,92
s45627,41884,5111,443
s18018,41885,155,174
s16076,41886,4825,111
s41683,41887,2850,69
s58952,41888,2476,89
s37404,41889,2183,230
s17700,41890,5057,445
s14711,41891,6164,414
s64516,41892,5369,226
s11290,41893,8362,124
s65280,41894,2807,273
s58982,41895,437,348
s9191,41896,6687,492
s66511,41897,7075,370
s6618,41898,6452,337
s29766,41899,6128,173
s61207,41900,2002,276
s12852,41901,1048,381
s59078,41902,3616,66
s23006,41903,968,460
s39242,41904,2788,253
s21611,41905,4958,179
s18231,41906,9961,365
s9551,41907,9177,454
s64973,41908,4346,349
s61021,41909,1536,365
s67798,41910,5436,194
s1410,41911,8709,446
s18015,41912,8071,109
s55210,41913,7617,53
s69903,41914,8720,127
s14716,41915,8929,189
s47147,41916,4687,112
s66884,41917,5150,412
s11357,41918,6360,379
s15847,41919,5072,448
s61513,41920,6558,184
s21078,41921,9800,57
s21292,41922,2376,406
s60219,41923,4121,81
s39083,41924,6273,272
s47956,41925,7108,181
s27983,41926,1219,167
